Date_time,PM25,PM10,NO2,O3,Pollution_peak,ATMO,sin_Month,cos_Month,sin_day,cos_day,confinement
2019-03-30,25.46,43.66,106.62,110.35,0,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2019-03-31,29.07,48.24,108.24,115.15,0,2,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2019-04-01,32.22,52.37,61.4,120.55,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-02,18.73,32.94,74.32,102.2,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-03,8.58,18.31,57.02,90.45,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-04,11.5,20.28,78.15,90.25,0,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-05,12.4,23.64,69.42,78.5,0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-06,18.83,29.36,60.92,88.8,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-07,10.57,16.79,63.22,89.3,0,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-08,19.05,38.24,79.12,89.0,0,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-09,20.2,35.75,83.48,80.7,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-10,37.9,54.49,60.92,69.05,0,2,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-11,24.62,42.47,56.96,86.85,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-12,28.8,48.44,78.36,81.8,0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-13,22.2,33.44,51.68,94.1,0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-14,27.23,34.35,51.94,92.05,0,2,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-15,25.73,46.25,82.76,98.7,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-16,22.64,40.35,65.56,81.1,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-17,17.45,35.73,81.6,90.55,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-18,17.12,37.91,72.06,117.15,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-19,22.2,45.0,97.5,125.0,0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-20,18.94,34.2,64.76,134.15,0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-21,23.18,41.55,116.4,131.4,0,2,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-22,19.69,38.38,104.48,125.05,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-23,21.48,53.43,106.9,96.05,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-24,9.11,24.14,44.66,91.9,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-25,8.15,17.26,45.54,86.95,0,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-26,9.78,19.46,60.06,83.05,0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-27,8.45,20.6,27.18,86.65,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-28,11.15,19.16,44.62,78.25,0,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-29,17.55,33.46,60.16,74.9,0,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-30,31.1,50.87,64.8,93.85,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-05-01,36.58,47.2,46.14,103.9,0,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-02,26.07,40.34,51.78,83.2,0,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-03,16.78,29.37,52.7,77.2,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-04,11.24,17.21,45.6,73.8,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-05,12.17,20.36,50.76,89.25,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-06,16.43,31.96,68.56,87.25,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-07,14.41,29.66,75.02,94.55,0,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-08,9.96,18.49,46.42,88.1,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-09,11.5,24.75,50.78,78.7,0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-10,13.55,29.74,62.74,84.8,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-11,12.1,18.75,44.6,93.1,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-12,13.95,23.17,39.28,94.75,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-13,12.92,28.72,57.6,96.9,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-14,13.87,30.95,61.56,100.6,0,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-15,14.17,34.4,70.0,99.3,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-16,13.93,31.57,75.9,100.15,0,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-17,23.34,44.6,61.78,82.95,0,2,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-18,15.48,23.18,57.54,92.35,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-19,25.98,30.0,44.66,74.05,0,2,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-20,15.38,23.48,53.42,91.6,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-21,21.84,35.22,59.94,89.2,0,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-22,17.38,32.36,80.36,116.7,0,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-23,17.38,35.01,78.18,135.8,0,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-24,16.2,28.74,55.24,114.7,0,2,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-25,17.42,27.38,47.2,87.9,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-26,13.19,17.97,38.32,64.9,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-27,10.92,20.86,34.97,91.0,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-28,9.82,24.17,35.72,70.05,0,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-29,11.5,23.18,49.76,82.2,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-30,9.68,16.46,35.74,54.25,0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-31,15.5,26.8,63.46,99.75,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-06-01,17.15,27.59,66.12,110.0,0,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-02,12.2,20.46,52.44,115.5,0,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-03,12.55,23.75,51.46,78.75,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-04,14.3,26.97,56.58,99.3,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-05,11.35,18.59,46.56,76.9,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-06,9.63,18.94,41.02,81.9,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-07,7.22,26.74,40.66,98.45,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-08,9.65,19.65,51.96,73.1,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-09,14.68,23.36,62.02,95.25,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-10,10.69,15.02,35.94,81.25,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-11,11.1,18.34,57.78,76.6,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-12,8.4,15.09,45.08,84.8,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-13,9.37,19.92,48.1,73.4,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-14,12.15,23.44,58.68,101.5,0,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-15,10.44,16.47,32.8,86.55,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-16,10.59,16.7,49.16,62.8,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-17,12.39,23.51,67.72,92.05,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-18,14.64,32.55,79.1,109.0,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-19,13.05,26.27,50.84,96.7,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-20,12.78,22.21,41.3,77.65,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-21,12.6,25.87,52.36,81.1,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-22,14.37,25.67,46.06,107.5,0,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-23,17.1,26.66,42.62,104.7,0,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-24,17.34,35.5,75.58,118.45,0,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-25,19.81,33.98,56.34,125.25,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-26,27.42,58.0,63.45,128.9,0,2,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-27,20.85,50.26,48.68,126.4,0,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-28,16.14,38.7,63.7,142.2,0,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-29,17.88,34.42,59.38,162.15,0,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-30,15.92,28.22,47.54,110.1,0,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-07-01,10.38,22.94,33.68,92.65,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-02,12.63,36.74,48.74,101.9,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-03,12.85,43.08,38.54,100.3,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-04,13.58,49.68,51.72,112.4,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-05,17.47,52.25,72.88,125.9,0,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-06,15.84,31.18,56.92,155.1,0,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-07,16.18,28.05,46.35,106.4,0,2,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-08,13.06,35.37,48.32,95.7,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-09,12.32,39.31,55.82,95.0,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-10,17.18,42.76,78.75,112.85,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-11,19.38,44.2,98.05,118.75,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-12,11.28,30.69,40.45,99.2,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-13,14.84,25.29,35.05,82.05,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-14,12.57,23.3,31.8,72.75,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-15,13.18,31.63,43.62,89.7,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-16,16.76,38.46,61.5,112.6,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-17,16.06,36.36,77.62,123.5,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-18,11.76,29.77,50.15,83.45,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-19,13.01,27.25,86.18,81.05,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-20,13.14,23.7,80.55,58.4,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-21,11.42,21.44,51.38,75.2,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-22,15.74,44.42,85.4,162.85,0,2,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-23,17.67,51.62,92.12,139.4,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-24,21.6,52.66,128.97,169.8,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-25,27.85,64.16,128.25,182.65,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-26,16.37,34.82,46.82,112.5,0,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-27,9.48,14.06,23.75,66.3,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-28,12.4,21.21,49.45,75.0,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-29,13.6,27.6,68.65,98.3,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-30,11.72,22.95,44.77,64.9,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-31,9.85,20.36,44.88,72.9,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-08-01,12.68,31.07,60.6,91.4,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-02,12.58,28.58,47.18,96.65,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-03,19.37,29.4,43.62,84.4,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-04,13.31,24.32,52.57,119.9,0,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-05,10.88,23.11,43.2,75.9,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-06,11.8,16.28,36.7,49.85,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-07,12.9,15.78,47.92,75.5,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-08,10.43,20.57,61.3,92.6,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-09,9.02,19.04,51.45,63.6,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-10,9.35,20.13,29.22,82.3,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-11,8.58,18.86,34.8,72.75,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-12,8.0,16.75,41.58,73.5,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-13,7.05,18.81,37.88,76.8,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-14,7.29,15.97,42.62,72.7,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-15,6.55,14.1,26.8,61.3,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-16,8.52,18.36,37.02,71.85,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-17,6.18,11.05,30.38,52.4,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-18,6.4,10.5,45.75,60.7,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-19,9.52,24.11,43.72,69.95,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-20,10.32,28.51,46.12,84.75,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-21,14.31,37.47,64.76,97.3,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-22,14.77,35.25,58.34,111.0,0,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-23,17.17,37.71,72.58,124.65,0,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-24,19.41,39.09,94.46,136.75,0,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-25,22.82,50.71,106.24,149.85,0,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-26,19.64,43.21,95.3,156.3,0,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-27,18.25,44.77,84.92,157.75,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-28,15.01,33.23,59.08,101.25,0,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-29,10.04,25.83,46.06,82.4,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-30,11.31,33.46,70.64,86.75,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-31,12.92,26.72,55.42,107.0,0,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-09-01,8.14,16.51,25.64,73.3,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-02,11.77,30.9,48.62,82.9,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-03,10.77,31.06,61.84,83.2,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-04,11.6,36.28,64.3,84.85,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-05,9.36,28.86,44.58,62.6,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-06,11.04,34.9,57.6,83.4,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-07,7.76,22.39,27.7,57.35,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-08,9.46,26.19,42.38,74.15,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-09,10.57,34.27,76.47,76.95,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-10,12.79,44.23,76.6,85.3,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-11,10.95,35.77,58.3,79.0,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-12,7.69,28.0,42.77,47.5,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-13,12.63,32.91,48.6,53.1,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-14,14.05,36.37,65.07,81.1,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-15,17.08,45.1,90.53,110.35,0,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-16,13.17,34.7,61.03,85.05,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-17,12.7,36.35,44.45,78.4,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-18,12.1,44.38,57.35,73.6,0,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-19,11.27,40.76,52.0,70.2,0,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-20,10.26,39.2,58.8,82.85,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-21,15.21,45.08,98.74,112.25,0,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-22,8.1,21.51,30.24,71.35,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-23,7.31,24.85,43.68,65.75,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-24,7.48,18.64,40.44,60.6,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-25,8.5,21.57,32.4,54.3,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-26,8.01,22.37,32.28,64.6,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-27,9.08,22.91,42.36,63.45,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-28,7.86,19.27,36.14,71.2,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-29,5.85,13.53,20.52,67.7,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-30,8.38,20.72,43.5,65.8,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-10-01,7.39,19.36,40.1,67.95,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-02,9.04,23.29,43.74,67.05,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-03,14.54,40.4,67.3,53.75,0,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-04,10.06,26.3,38.04,60.55,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-05,11.81,23.43,46.78,51.15,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-06,8.16,18.29,27.14,74.75,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-07,8.5,21.68,43.24,66.95,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-08,7.94,17.93,42.54,57.2,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-09,8.59,21.78,42.86,66.15,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-10,11.71,29.54,65.82,59.95,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-11,11.32,30.63,56.86,65.0,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-12,13.78,30.6,59.12,61.8,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-13,11.07,27.18,40.96,70.8,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-14,8.96,26.11,44.84,74.25,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-15,9.11,24.29,48.22,69.4,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-16,6.39,16.99,28.88,54.7,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-17,8.92,18.18,49.84,67.15,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-18,8.28,22.87,45.6,73.2,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-19,12.3,21.69,65.6,63.2,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-20,13.15,20.22,50.42,55.65,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-21,11.93,25.63,55.84,63.2,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-22,20.32,41.97,81.34,39.2,0,2,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-23,19.32,43.07,44.0,34.9,0,2,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-24,12.95,33.22,50.54,56.15,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-25,10.88,26.21,48.4,40.4,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-26,8.29,16.34,38.08,52.4,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-27,12.64,16.79,43.58,59.55,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-28,12.48,26.29,50.42,45.75,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-29,12.65,26.12,52.88,41.55,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-30,20.94,35.49,41.92,28.7,0,2,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
