Date_time,PM25,PM10,NO2,Pollution_peak,ATMO,sin_Month,cos_Month,sin_day,cos_day,confinement
2020-06-22,15.41,35.37,66.5,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2020-06-23,17.73,34.1,80.5,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2020-06-24,16.28,33.91,109.4,0,2,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2020-06-25,18.48,36.65,72.1,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2020-06-26,17.95,37.9,90.73,0,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2020-06-27,11.74,24.56,30.57,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2020-06-28,7.95,17.5,27.47,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2020-06-29,7.37,17.23,27.6,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2020-06-30,8.33,22.39,37.53,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2020-07-01,8.25,17.13,33.83,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2020-07-02,7.06,14.59,29.47,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2020-07-03,6.65,14.12,41.27,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2020-07-04,8.56,18.73,42.57,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2020-07-05,6.85,10.38,18.57,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2020-07-06,9.49,21.96,20.7,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2020-07-07,10.67,25.35,40.07,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2020-07-08,12.7,25.6,44.13,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2020-07-09,11.47,25.45,29.27,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2020-07-10,6.62,12.85,23.73,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2020-07-11,9.18,19.62,30.83,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2020-07-12,10.61,21.18,39.63,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2020-07-13,12.3,25.04,39.6,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2020-07-14,9.1,11.92,24.27,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2020-07-15,11.38,18.89,29.7,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2020-07-16,8.71,13.78,25.6,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2020-07-17,11.94,23.16,74.53,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2020-07-18,11.91,23.54,48.97,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2020-07-19,11.59,23.48,43.1,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2020-07-20,11.44,27.0,34.3,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2020-07-21,10.78,30.87,45.6,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2020-07-22,12.41,31.06,51.0,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2020-07-23,14.65,35.81,79.6,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2020-07-24,8.56,16.0,26.73,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2020-07-25,10.83,22.92,54.3,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2020-07-26,6.93,10.26,33.2,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2020-07-27,11.17,25.52,57.23,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2020-07-28,7.38,13.75,19.9,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2020-07-29,10.67,24.16,71.67,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2020-07-30,15.95,38.88,95.67,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2020-07-31,18.53,46.08,92.7,0,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2020-08-01,9.85,14.99,23.4,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2020-08-02,6.83,11.56,21.5,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2020-08-03,7.43,15.31,24.4,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2020-08-04,10.66,25.07,75.7,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2020-08-05,14.75,37.97,100.5,0,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2020-08-06,17.01,42.05,99.03,0,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2020-08-07,18.3,37.13,101.53,0,2,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2020-08-08,18.17,33.48,87.8,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2020-08-09,17.02,31.32,81.37,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2020-08-10,16.1,29.65,87.6,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2020-08-11,22.53,41.94,103.35,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2020-08-12,15.22,27.07,70.9,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2020-08-13,13.2,23.97,37.13,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2020-08-14,11.26,16.27,44.4,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2020-08-15,10.95,14.61,31.25,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2020-08-16,12.3,16.26,27.05,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2020-08-17,11.0,18.91,34.9,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2020-08-18,9.05,18.12,47.55,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2020-08-19,13.06,25.28,32.35,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2020-08-20,14.35,26.24,68.0,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2020-08-21,11.16,23.53,43.7,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2020-08-22,8.97,19.08,16.5,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2020-08-23,7.01,11.83,18.65,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2020-08-24,7.44,14.93,57.8,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2020-08-25,9.53,26.88,56.1,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2020-08-26,8.13,20.64,21.1,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2020-08-27,12.35,31.13,68.8,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2020-08-28,8.42,16.23,33.3,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2020-08-29,7.52,12.68,29.13,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2020-08-30,7.69,13.4,25.6,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2020-08-31,8.45,19.69,41.33,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2020-09-01,12.65,25.58,57.73,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2020-09-02,12.07,27.02,83.77,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2020-09-03,12.56,28.76,99.53,0,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2020-09-04,11.26,33.16,86.4,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2020-09-05,6.44,13.39,23.93,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2020-09-06,7.3,15.5,32.97,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2020-09-07,9.25,22.69,66.83,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2020-09-08,13.92,29.39,92.6,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2020-09-09,9.54,22.61,41.87,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2020-09-10,12.53,29.01,60.7,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2020-09-11,11.67,31.08,67.37,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2020-09-12,11.35,22.46,60.7,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2020-09-13,14.61,32.58,120.87,0,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2020-09-14,20.71,47.65,143.83,0,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2020-09-15,24.83,55.68,144.03,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2020-09-16,20.18,47.86,94.33,0,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2020-09-17,15.0,39.05,51.57,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2020-09-18,17.75,43.88,83.03,0,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2020-09-19,19.62,35.55,78.77,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2020-09-20,16.82,28.11,87.77,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2020-09-21,15.24,37.17,75.27,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2020-09-22,19.48,38.32,89.27,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2020-09-23,11.56,22.98,55.83,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2020-09-24,9.93,19.33,60.03,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2020-09-25,7.35,13.89,41.87,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2020-09-26,6.73,12.57,18.53,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2020-09-27,5.97,9.26,16.17,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2020-09-28,8.22,10.71,44.23,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2020-09-29,16.04,23.11,65.1,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2020-09-30,15.49,27.61,71.73,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2020-10-01,11.83,23.67,80.05,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2020-10-02,12.21,18.48,65.83,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2020-10-03,12.99,18.7,48.53,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2020-10-04,8.45,14.17,44.3,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2020-10-05,7.44,12.05,48.43,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2020-10-06,6.82,13.63,48.77,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2020-10-07,7.09,13.34,49.93,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2020-10-08,10.37,18.3,50.37,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2020-10-09,8.06,13.76,50.1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2020-10-10,7.0,11.95,27.57,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2020-10-11,7.19,12.34,31.03,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2020-10-12,10.05,20.57,56.83,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2020-10-13,10.4,15.71,54.93,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2020-10-14,15.52,26.17,50.7,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2020-10-15,12.65,22.24,47.33,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2020-10-16,14.88,27.49,54.5,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2020-10-17,24.22,35.47,73.2,0,2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2020-10-18,24.33,32.51,89.43,0,2,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2020-10-19,24.28,38.36,62.9,0,2,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2020-10-20,15.78,26.05,79.0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2020-10-21,12.07,24.36,59.1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2020-10-22,14.85,29.78,71.87,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2020-10-23,10.9,19.75,69.4,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2020-10-24,8.72,15.47,34.57,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2020-10-25,9.73,13.63,65.3,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2020-10-26,9.11,17.89,63.1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2020-10-27,10.64,20.47,61.27,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2020-10-28,9.5,20.83,48.1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2020-10-29,9.65,20.57,62.77,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2020-10-30,12.12,23.55,60.57,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2020-10-31,12.07,22.31,41.2,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1
2020-11-01,4.77,11.7,19.8,0,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,1
2020-11-02,7.42,14.48,41.3,0,1,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,1
2020-11-03,10.62,22.15,75.03,0,1,-0.8660254037844386,0.5,0.0,1.0,1
2020-11-04,17.65,33.22,82.5,0,1,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,1
2020-11-05,18.84,33.94,60.93,0,1,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1
2020-11-06,21.54,33.88,57.03,0,2,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,1
2020-11-07,20.04,32.5,57.37,0,2,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,1
2020-11-08,12.7,25.6,48.25,0,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,1
2020-11-09,12.7,25.6,60.75,0,1,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,1
2020-11-10,14.73,26.35,78.07,0,1,-0.8660254037844386,0.5,0.0,1.0,1
2020-11-11,14.45,20.53,43.67,0,1,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,1
2020-11-12,12.93,26.42,88.07,0,1,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1
2020-11-13,17.67,32.09,51.9,0,1,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,1
2020-11-14,13.82,23.18,54.6,0,1,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,1
2020-11-15,10.27,17.8,23.83,0,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,1
2020-11-16,10.62,22.63,61.1,0,1,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,1
2020-11-17,12.23,28.28,69.0,0,1,-0.8660254037844386,0.5,0.0,1.0,1
2020-11-18,16.61,34.81,68.17,0,1,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,1
2020-11-19,9.26,16.55,32.07,0,1,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1
2020-11-20,19.19,38.86,87.4,0,1,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,1
2020-11-21,21.82,36.55,62.4,0,2,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,1
2020-11-22,28.48,38.97,70.03,0,2,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,1
2020-11-23,27.4,40.91,84.3,0,2,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,1
2020-11-24,25.03,42.3,64.27,0,2,-0.8660254037844386,0.5,0.0,1.0,1
2020-11-25,30.12,49.14,83.37,0,2,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,1
2020-11-26,40.54,63.27,92.23,0,2,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1
2020-11-27,39.29,62.19,63.53,0,2,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,1
2020-11-28,33.41,47.29,63.3,0,2,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,1
2020-11-29,21.95,30.23,47.47,0,2,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,1
2020-11-30,31.67,49.7,54.53,0,2,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,1
2020-12-01,10.43,18.89,42.6,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,1
2020-12-02,13.15,25.77,62.87,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,1
2020-12-03,12.49,18.75,50.17,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1
2020-12-04,10.39,16.68,71.6,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1
2020-12-05,13.3,19.23,48.13,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1
2020-12-06,16.28,23.57,54.53,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,1
2020-12-07,31.0,49.26,61.67,0,2,-0.5000000000000004,0.8660254037844384,-0.7818314824680297,0.6234898018587336,1
2020-12-08,22.04,33.34,75.5,0,2,-0.5000000000000004,0.8660254037844384,0.0,1.0,1
2020-12-09,31.0,51.24,57.9,0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,1
2020-12-10,16.84,34.19,61.73,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1
2020-12-11,12.35,18.53,96.53,0,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1
2020-12-12,8.95,14.0,29.1,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1
2020-12-13,13.6,21.36,44.33,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,1
2020-12-14,15.1,24.29,68.13,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680297,0.6234898018587336,1
2020-12-15,13.02,23.74,72.3,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0
2020-12-16,15.05,29.37,66.13,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,0
2020-12-17,14.28,27.53,79.47,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0
2020-12-18,18.3,33.85,71.6,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0
2020-12-19,15.8,23.8,60.07,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0
2020-12-20,13.3,24.73,70.13,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,0
2020-12-21,9.74,14.46,48.03,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680297,0.6234898018587336,0
2020-12-22,6.8,13.18,41.63,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0
2020-12-23,10.66,17.58,46.0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,0
2020-12-24,8.1,10.48,37.13,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0
2020-12-25,8.14,11.56,31.37,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0
2020-12-26,14.62,26.37,73.13,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0
2020-12-27,8.27,11.76,61.03,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,0
2020-12-28,10.86,15.86,61.1,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680297,0.6234898018587336,0
2020-12-29,12.36,16.72,67.23,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0
2020-12-30,13.24,19.6,60.17,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,0
2020-12-31,13.31,17.09,54.43,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0
2021-01-01,22.3,29.19,50.0,0,2,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2021-01-02,38.1,48.92,70.43,0,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2021-01-03,36.5,44.76,49.87,0,2,0.0,1.0,-0.9749279121818235,-0.2225209339563146,0
2021-01-04,22.49,34.08,42.4,0,2,0.0,1.0,-0.7818314824680297,0.6234898018587336,0
2021-01-05,27.6,39.15,42.2,0,2,0.0,1.0,0.0,1.0,0
2021-01-06,27.18,35.28,43.0,0,2,0.0,1.0,0.7818314824680297,0.6234898018587336,0
2021-01-07,18.66,24.62,51.5,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2021-01-08,22.22,39.45,81.7,0,2,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2021-01-09,28.6,39.48,58.37,0,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2021-01-10,25.18,34.8,89.07,0,2,0.0,1.0,-0.9749279121818235,-0.2225209339563146,0
2021-01-11,39.04,57.82,98.1,0,2,0.0,1.0,-0.7818314824680297,0.6234898018587336,0
2021-01-12,8.71,12.94,61.23,0,1,0.0,1.0,0.0,1.0,0
2021-01-13,10.24,14.86,70.57,0,1,0.0,1.0,0.7818314824680297,0.6234898018587336,0
2021-01-14,6.15,6.82,39.57,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2021-01-15,19.02,28.44,42.03,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2021-01-16,22.65,29.86,53.77,0,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2021-01-17,12.03,18.53,49.3,0,1,0.0,1.0,-0.9749279121818235,-0.2225209339563146,0
2021-01-18,16.85,34.09,86.63,0,1,0.0,1.0,-0.7818314824680297,0.6234898018587336,0
2021-01-19,13.45,23.21,67.73,0,1,0.0,1.0,0.0,1.0,0
2021-01-20,12.31,30.71,73.97,0,1,0.0,1.0,0.7818314824680297,0.6234898018587336,0
2021-01-21,8.66,16.8,61.43,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2021-01-22,12.54,23.91,85.27,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2021-01-23,12.14,17.19,62.2,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2021-01-24,16.13,19.37,64.03,0,1,0.0,1.0,-0.9749279121818235,-0.2225209339563146,0
2021-01-25,9.06,14.98,50.37,0,1,0.0,1.0,-0.7818314824680297,0.6234898018587336,0
2021-01-26,16.27,34.43,104.6,0,2,0.0,1.0,0.0,1.0,0
2021-01-27,17.57,27.26,71.67,0,1,0.0,1.0,0.7818314824680297,0.6234898018587336,0
2021-01-28,8.62,10.48,58.77,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2021-01-29,8.98,19.55,38.1,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2021-01-30,14.84,24.12,69.17,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2021-01-31,15.08,20.05,71.27,0,1,0.0,1.0,-0.9749279121818235,-0.2225209339563146,0
2021-02-01,12.7,25.6,41.9,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2021-02-02,11.65,20.66,50.45,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0
2021-02-03,9.4,13.98,57.8,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2021-02-04,16.38,34.05,73.1,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2021-02-05,20.1,37.2,74.57,0,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2021-02-06,15.68,20.02,62.27,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2021-02-07,13.68,13.86,29.27,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2021-02-08,32.27,39.5,51.53,0,2,0.49999999999999994,0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2021-02-09,34.7,46.4,57.1,0,2,0.49999999999999994,0.8660254037844387,0.0,1.0,0
2021-02-10,29.61,36.55,50.4,0,2,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2021-02-11,23.26,44.86,61.1,0,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2021-02-12,16.86,35.14,46.6,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0
